file_path,2D_Shape,Area
/qaIwfCHntr_49990501.png,0,15962
/QbJeBCZjtQ_37993427.png,0,96512
/QBrNPmksCj_49727616.png,0,28919
/qcJdaHUUcT_54575851.png,1,13365
/QdlGZITnXZ_84688320.png,0,18480
/QfKTbhTJGU_24060358.png,1,13468
/QGcKVwGfQj_38688628.png,0,4272
/qHnrHVDlwA_3274088.png,0,34188
/qhorThVQin_70656508.png,1,18180
/QhVMZhcpwW_4097515.png,0,66015
/QimRgZkHZe_20193041.png,1,16218
/qiNKDPccep_96604718.png,0,68816
/QJFEewqDpV_65441080.png,0,3870
/QjyVjKgQKZ_32400467.png,1,28730
/qlAnhCvJHs_56638988.png,0,22134
/QLaqaUXtck_94005561.png,0,19188
/QmCEzyLjtU_16351000.png,0,152661
/qMzIGPODPR_17936991.png,1,19296
/QOOffPvjAr_26890355.png,0,27724
/qpthPvPAuM_89428929.png,1,11877
/QQLQLXSNfO_90842038.png,1,33089
/qRelIOvmyw_62961847.png,0,106925
/QrfGudMYgc_16300231.png,1,34048
/QsBROhhVUz_42044715.png,0,2226
/qTgZXgYCNm_83840570.png,1,27000
/qThrKepolj_8791981.png,0,32725
/QTRanwKmMx_59167854.png,1,38763
/QUqoBQcrED_27854865.png,0,1302
/qVdeDwtUQC_81729651.png,1,34880
/qwcGsbzDjs_73063436.png,1,133331
/QWVeigsWOV_23929393.png,0,12285
/qwWdfVbVcC_73586765.png,1,15390
/QxymRRfYmO_74134527.png,0,65728
/QzRRYSDDYF_87886191.png,1,20115
/QzXAZMKDTm_34628109.png,1,18326
/raBrwRxRjK_42654385.png,0,9215
/RcGCJhvjsE_69991028.png,0,40500
/rElMQWYjen_18827722.png,1,11560
/rFvMVGvknB_46889662.png,0,81405
/RGazHjomQI_79705512.png,1,7671
/rGhUFKKxGc_73085214.png,0,8379
/rgTQzikxUx_38062317.png,1,29418
/RheaBEcCZE_35578963.png,1,31758
/rhhApmxiel_60892742.png,1,12869
/RiIVpCJyeB_93845702.png,1,13176
/rkDrmUSWAG_82500800.png,1,23125
/rKJFseAwPC_38309063.png,0,133774
/rkwKYbgNrk_87752353.png,0,48168
/RLZJrhvwyV_98736475.png,1,21875
/RMGmaKiAin_33549146.png,1,10426
/RMjCgkyabm_43015926.png,0,14824
/rmoBENqGNL_98916368.png,0,33734
/rmzjzLVMUF_89225162.png,0,60544
/RNbgNDerrl_68450085.png,1,8320
/RpavapgqGM_35028135.png,1,18790
/RpddfHokaJ_31974579.png,1,27170
/rpwxjeQXyL_4359842.png,0,7400
/rPXPZDyQex_43647383.png,1,10976
/rQAGhkYluV_79053696.png,1,10545
/rQBXgGzeOC_77666978.png,1,18232
/rqEEuWQGZS_20048341.png,0,31236
/rRTuusJggY_64650020.png,0,105589
/RrYOitnNJh_63726939.png,1,24310
/rSUMfNoyXG_26259342.png,0,26166
/rTbjJqTkep_57839498.png,1,29380
/RThkYvghkt_33192222.png,0,148740
/RtsJWIGkSK_42518489.png,1,18750
/RusKzpzoyx_45850441.png,1,11520
/RVHPTyVFKB_57437638.png,1,14440
/RvspiipvKI_84380604.png,1,16236
/rwyOsXzlfB_51102946.png,0,128780
/RXKGTuzQav_52919849.png,0,20424
/ryEhRDCouz_17712725.png,0,64260
/ryPnkNVkjT_22193902.png,1,10200
/RzAXjEJogV_37192217.png,1,2105
/rZocuJkiaw_94161537.png,1,14430
/RzPJyGVQju_49732282.png,0,2530
/rzqBuojzLt_95158234.png,1,16500
/rZUNWXPiNb_21222443.png,0,13052
/sAYFmGBjZH_70966561.png,1,19448
/sCelpZnpKz_63010728.png,0,138325
/SCjWhiaQOi_68312224.png,1,16560
/sDBCcQNzLK_24255894.png,1,22491
/sDRSfNDtWM_5375008.png,1,20388
/sdwvXwpNKa_43947733.png,1,21902
/sfQolCLCFt_55353730.png,1,13864
/SGCeyNbXlU_3531554.png,1,8795
/sHqJAfjPrT_86583741.png,1,20016
/shQwAtDkhV_18434961.png,1,23880
/sirCTtgDcb_52325135.png,0,39579
/SjdImPnOzQ_94916800.png,1,13204
/sJKEKhiIHt_25587286.png,1,8760
/SJLQTfvNJJ_80512924.png,0,86135
/sjviGSQiRN_34571830.png,0,11454
/SkLASXUhcq_30848170.png,1,10032
/smjBgTAynW_39797841.png,1,15622
/SNvAslpvPy_86860621.png,0,54080
/sNvttGaHtV_10721392.png,0,43946
/sOCRrPBBrK_40038948.png,1,9898
/soSBwrDUuz_20026243.png,0,200220
/spjLiiZjTE_29558715.png,0,63308
/SpTAjTqZGP_93578203.png,1,23028
/sQaLohcwtB_58869773.png,1,34950
/SqrnerJkZS_51485570.png,1,36800
/SrpohYohfh_83496655.png,0,161480
/sSgLqHGHFO_45700475.png,1,24990
/SSUgHvwQtW_16754236.png,0,4221
/sTMcGwBbVQ_27212858.png,1,17877
/stparKMnga_22675536.png,1,13000
/stzOVcjFuD_55529957.png,1,9968
/svGQazmLMn_41379761.png,1,27702
/SxDsHpGTCD_55429291.png,0,123646
/SXzUiEifzk_68911791.png,1,30240
/syJYqMLrEA_17788863.png,1,26332
/SYlSYGIYyV_22797694.png,0,27935
/SZEUCWloXp_97111544.png,0,8820
/sZWsZVOEAu_74753441.png,0,29596
/TAthkzRSrv_14132589.png,1,26856
/taUjtxqgls_65372770.png,1,21700
/TBdnzYIoYQ_29682844.png,0,11169
/tCrnPreNxH_82899939.png,1,9779
/tdbPpxQEDb_88512344.png,1,28761
/TEbCXoDCIG_58427370.png,1,9637
/tEclLDvuHr_17509212.png,0,36096
/TekNcIBepH_71861306.png,1,30738
/tfCDUFaoFT_79516850.png,0,41810
/tfLZWymTeH_98662359.png,1,15096
/TfmvTaiXOZ_86012892.png,0,60333
/tgjqMDxFwi_61365613.png,0,4941
/THDQXYHTqK_6084002.png,1,10868
/THOGgtRwNy_49320148.png,1,93366
/tJdlTSQnFV_5264592.png,1,22663
/TKrYqHGdCI_95126230.png,0,6837
/tNDLdepbok_90368673.png,0,29913
/tNfdLioeuG_29901014.png,1,10705
/TnMBHVXLwl_22484317.png,0,54180
/TNoZtsuzWv_27728923.png,0,5650
/tnVQbSZJqH_41349208.png,0,10164
/TOlYEYnVNb_8627973.png,0,26352
/ToVfwuNOen_33254522.png,0,41216
/TpKCEbtkSU_35576216.png,0,159294
/TPpSrNRInI_38755517.png,0,4620
/tQgLTYYlnD_92629934.png,1,34352
/TSkuTXnWuq_8327638.png,0,6710
/tTpKZWIAZE_14911719.png,1,20600
/tuZkAuRKPL_42272277.png,1,12240
/tvSSXwHDlx_39143292.png,1,15561
/txyimsITwn_88616135.png,0,5751
/TYaYXEALpa_53181709.png,1,15151
/tyJXauVZHa_31206334.png,0,67266
/TyuvUaBhZC_48193703.png,1,32482
/ubcAPgmmdg_22751861.png,1,34290
/uBEzvbzkIK_70484289.png,0,35742
/ucbFUjIUKT_57066755.png,1,9821
/UcCAbAUrlI_46198294.png,0,12864
/uceOGUJzDV_87710986.png,1,14458
/UFDZuzzSLo_32810422.png,1,37620
/UfjyFdVZWM_18101624.png,0,12852
/ugbrzGYWGE_53483222.png,0,6902
/uGMdUSKDlr_66585585.png,1,14820
/UgtDjwsQka_64634462.png,1,26134
/UhYWbfigMt_79566746.png,1,25944
/UinoWrWHdg_90879050.png,0,33060
/UkiBazrFik_17479592.png,0,36358
/uKXpxqPEov_69603672.png,0,23714
/UlCWpIIiSY_98762390.png,1,36784
/uprDqpIrpx_70016182.png,0,68202
/uQCYENRYds_12463237.png,0,26847
/UqeUZuwZKe_46232734.png,0,7568
/uqOdndceBX_21845425.png,1,12084
/UqPXhaciVm_52969159.png,0,104181
/URfQMbbbGZ_90660896.png,1,19126
/uScVfelcvy_92318258.png,1,13144
/USddBbQzjj_39370694.png,0,11328
/usIkmVEQqC_10818196.png,0,94576
/usiXVeIGTH_1500921.png,0,20488
/UsVYecItZX_74437464.png,0,2296
/UTiscxxsuc_92012236.png,0,69918
/uTtNSLUmNh_74593397.png,0,52836
/UVMMGQiQxW_17117337.png,0,15155
/UVrLHBQOkx_81653356.png,0,10750
/uvwcSzTTIx_11245870.png,0,28375
/uwifxpetqw_46478293.png,0,39270
/uwxJPYKGKm_80747498.png,1,14404
/UZYihBZTIb_53182179.png,1,26400
/VAphTadMUU_78954448.png,1,17581
/vBTsLVGPtm_1877665.png,0,58050
/vcHdHNuOyi_12949828.png,1,27520
/VDkUXUVBia_22528775.png,1,16863
/veLABWENze_55459995.png,0,20418
/vEoaBPKsEY_5533946.png,1,10868
/vFCBFXQEKV_13813257.png,1,15200
/VfqffEcAKr_75354093.png,1,18568
/VGrHmzmilf_87784521.png,1,15360
/VhsdFCaNLh_22628156.png,1,15910
/VhXYJvKaDx_86201676.png,0,86184
/visuOaZdIx_30564504.png,1,23484
/vIyZRPxzlB_43692366.png,1,37107
/vkItnhJHnA_96678150.png,0,39270
/VLfQzJLeWc_31634815.png,0,8908
/VMMtwKRLqc_26560178.png,0,17732
/VMULPfaeld_21483249.png,0,11049
/vmYcBwTcYJ_16054090.png,1,16758
/VMyIQvsnYo_64857406.png,1,19224
/VNPiwjYOEq_14201903.png,1,25132
/VoLpLNqeJA_99411024.png,0,1364
/vQGyKwReLr_53703702.png,1,16588
/vRdeRjHvqp_3383052.png,0,78171
/vRKBjrCjqw_8836541.png,0,27604
/VrNLXOtdln_95900187.png,0,11730
/vrVYTvudQX_86369523.png,1,32643
/VshPsVSmHA_68002585.png,0,63903
/vstyTsEHbB_86494357.png,0,41992
/VTcfbepFxk_58779346.png,1,9042
/VTTSHxJdLG_73062395.png,0,2552
/VuHNIsSQjB_82137999.png,0,53320
/vvlZYHEiPf_87809681.png,1,20130
/VVMylTFuaF_27199293.png,1,13165
/vWcafLAGCr_28550732.png,1,9149
/VwPLKcQNib_72475371.png,1,7632
/vxcHCPdJYN_95734245.png,1,17100
/VxQdZUuiOn_14368559.png,1,14094
/VYeFCxDJSJ_83089479.png,0,9752
/VYLlGTfikk_10811864.png,0,5184
/vzqZMcqpOG_8905417.png,1,12597
/WcdrhruRqU_56176814.png,1,20794
/WCUodSiBzr_8685964.png,0,37062
/WdeGPcQIrz_77039113.png,0,20944
/wDrBYSUfue_91853873.png,0,73543
/WdvRYBoqxl_42024819.png,0,24087
/WeKOQsgyDP_383603.png,1,31496
/wflvPakjLA_62268892.png,0,2832
/wFzaTWXZWv_31104598.png,0,26162
/WGpXkAQYSt_13230415.png,1,15748
/WhGWENlgqm_32772164.png,0,81753
/wHkBRgwPtK_97195833.png,0,12012
/wjCbPrGjmn_82263700.png,1,22140
/wJdDpQGlai_87555536.png,0,14125
/WJLciVSQBX_16061731.png,1,20410
/wkuInWBmAI_80103390.png,0,5600
/wkXLHDPcjL_97884816.png,0,123889
/wlFqTbLwWA_49416221.png,1,22984
/wlpsfjxutV_8222168.png,0,56640
/WmgfnEWdzP_22896874.png,1,9879
/WoBtRuydZU_49843134.png,1,35485
/WoKVHjysnb_83503249.png,0,6853
/WoskoRuvaz_62392072.png,0,49657
/WpOrGobQEp_62264544.png,0,5280
/WpoWaBglnE_21218075.png,0,110960
/WQgWjDTsgo_74389605.png,1,13186
/wquvjWOeRX_55014363.png,0,2697
/WRqTJjlOOp_13344713.png,1,23165
/WrvoNNBjsz_2770544.png,0,43008
/WSbaIhnBpU_30542937.png,0,20230
/WTWTaThTCJ_17746528.png,1,18704
/WTZmmwuQIE_43349735.png,1,9756
/WuoXiExjvu_96941577.png,1,21614
/WWJQwNEzzS_74163549.png,1,26932
/WXutVWujvQ_37072028.png,1,23124
/XaciYODzlK_44789947.png,1,33840
/XAEyptcvLP_4599745.png,1,27048
/xAGrLRIhgK_41196911.png,0,19740
/XaTHyUGYVM_10838901.png,0,25200
/XbmjZPQlCn_57665276.png,0,17850
/XBWxweSzYk_92845163.png,1,9072
/XdhDGTqJIP_84790835.png,1,18220
/XegZtaSMQr_75981897.png,1,18662
/xEQAPUbOKO_16082332.png,1,22966
/xEqcjzdZKG_70461778.png,1,11404
/XEuSHFmKms_52244362.png,1,4294
/XFKahmvQyg_82148722.png,1,22875
/XfnjWQZnwS_68543344.png,1,13104
/XFrgWerIlo_74019109.png,0,73304
/xFSDzymjug_30008383.png,1,10080
/XGWpYEcDnc_53573066.png,1,30460
/XHHOosIwMv_46440948.png,1,23639
/XIGouztNCF_18984774.png,0,44975
/XIGywrpuSZ_76867739.png,1,13563
/xILFscLcqL_94772547.png,0,131781
/xJNCbrcgLC_28906286.png,0,20562
/xJOETLzbSe_52000944.png,1,16744
/XkAtSaxuFj_45995178.png,0,76814
/xKlhqUWYbQ_13076150.png,0,42244
/xlStAHDDhS_89178712.png,1,26190
/XLSZuyIetg_35338109.png,1,22270
/XNaOCRCubd_39181175.png,1,20948
/xNCQQLcsXS_70804374.png,1,28804
/XNghvJhuRl_73997435.png,0,28380
/XpaAwIKfRY_49591860.png,1,16494
/xPRklGsZRi_90553286.png,1,29996
/xttSfnMuUn_48922424.png,1,16720
/XugKnyLblb_62025608.png,1,11846
/xvAZBGmuXW_73091926.png,0,32016
/XVTWrpeKqQ_49743163.png,0,7571
/xVvCMPFsLw_7044727.png,1,12792
/xWgICMAQKp_42808123.png,0,3795
/xwKaJHtrhD_67409608.png,1,12709
/xWLcbFexhN_58475056.png,0,8274
/xxgDRFFras_55099013.png,1,15753
/xxgVOkdhgm_91285671.png,1,27160
/xXilsncIzX_3456225.png,1,26269
/XXJmbXRzDE_63566423.png,0,39123
/xzblqLvcZP_63437561.png,0,54560
/yAbsNEJtCY_27108733.png,0,67507
/YavlVjHSOQ_43280063.png,0,102060
/YBsbQiNOxS_8741953.png,0,1541
/yBupJKMNhf_92654575.png,0,8790
/yFoADWWjzx_92790486.png,1,8404
/YFqHZTRGTe_84942087.png,0,22120
/YgdGocmwHy_43407963.png,1,8910
/YgdYLBknFO_62220788.png,0,85902
/yGPnhNhmEN_13996687.png,1,32109
/yGtaDudgAN_18171526.png,0,5453
/yhLcDskHUZ_13750581.png,1,12524
/yhLYnUTViz_63775898.png,0,7168
/yhuZgedsJb_56807007.png,1,15692
/yLClRiZTFh_4110838.png,0,22302
/YLlSoEizZi_35046757.png,0,25289
/yMYjebNIVD_70512874.png,0,82236
/YMztvHQvkK_98717587.png,0,12546
/ynfKdBtPyI_85875490.png,1,25017
/YNPHSXTXug_25019518.png,1,22880
/yNSmoCpdyQ_88083769.png,1,18468
/YoHCUgcabR_5252393.png,1,16199
/yOJBoegIUw_30672786.png,1,5668
/YOWssEwJUc_27274259.png,1,23751
/YQmohJsEyf_76938573.png,1,15650
/yRZBRIlNgg_12179439.png,1,17706
/ysUwbQUhyJ_13220017.png,0,8938
/ytHBMFESct_14121167.png,0,28644
/yVwbqXMamN_5163988.png,0,45580
/ywigtXAwPW_58475542.png,0,143820
/yygCeeImDu_62632633.png,1,29100
/YyQWtYgjiE_82596103.png,0,10665
/YZolwaAsjs_61016717.png,0,53204
/yztYRKJhTP_43396941.png,1,11508
/ZAPucyntyd_59295701.png,0,221616
/ZAROYsZOdz_3786085.png,1,18700
/ZaTmAhxwOT_83752694.png,0,17928
/zBGfYuZPFU_41418603.png,0,62775
/zbLLIiqlmr_23939797.png,1,18333
/ZEJenwLVby_58689051.png,0,8160
/zEkizeoWzE_56092292.png,0,3410
/zenjFgskBm_19019855.png,0,20536
/ZFLqPPqpfH_41797460.png,1,16903
/zfTFotzKHZ_28835007.png,0,4030
/zGCTNJtlYU_10448178.png,0,12031
/ziDffmOkWN_17718290.png,0,56672
/zlHDySxMnO_69828421.png,0,11832
/zLSJaayYZu_99859327.png,0,69376
/zlsKcxZmnU_95176056.png,1,9304
/ZlSoryIQXg_14501773.png,1,10308
/ZmDEojlkjb_16645889.png,0,16720
/zMjzzOXmdD_4388519.png,1,44944
/ZMoTrtOpCX_46482559.png,1,10098
/zNkDAaOsru_21332723.png,1,21000
/zOeGodBlaV_89576825.png,1,15591
/zOMChvMISi_64877984.png,0,20160
/ZonxJGIoSx_64822523.png,0,8650
/zppjGSuawW_21921482.png,0,26600
/zPxpKyznpb_47717387.png,0,52235
/ZQvSMDkkBd_86530505.png,1,13208
/ZrRLNailQq_65504864.png,0,13266
/ZsfISfbspo_72629271.png,1,22601
/zTcXIbMrem_66231680.png,0,103392
/ZTGIyylTuz_64591164.png,0,11250
/zThaEMOkjJ_64046591.png,0,43320
/ztJNZAiiXP_19857513.png,0,25368
/zToYADGsiJ_93451807.png,0,61740
/zUWXkHuxHr_85042689.png,1,10618
/ZxjgSFgZUh_700758.png,0,3955
/ZYJaFJCDGv_30904664.png,0,28400
/zyvZgqdara_68054689.png,0,6764
/ZYWymEbaFF_90408243.png,0,63404
/ZyyUygzfoH_89191320.png,1,12393
/zzOCLxSJOD_70706245.png,1,19190
/ZzpClkmRSJ_18186766.png,0,4725
